GEO_ID,,USP_MARGIN_2016,USS_MARGIN_2016,USC_MARGIN_2016,USP_MARGIN_2012,USS_MARGIN_2012,USC_MARGIN_2012,USP_MARGIN_CHANGE,USS_MARGIN_CHANGE,USC_MARGIN_CHANGE,TOTALPOP_2010,TOTALPOP_2015,TOTALPOP_CHANGE,POPDEN_2010,POPDEN_2015,POPDEN_CHANGE,NONWHITE_2010,NONWHITE_2015,NONWHITE_CHANGE,UNEMPLOY_2010,UNEMPLOY_2015,UNEMPLOY_CHANGE,COLLEGE_2010,COLLEGE_2015,COLLEGE_CHANGE,INC_2010,INC_2015,INC_CHANGE
1400000US42017100303,,-0.285150724,-0.275811641,-0.239652976,-0.456828567,-0.45464881,-0.327789906,0.171677843,0.178837169,0.08813693,4741,5228,0.1027,2007.19729,2213.378493,10.27209453,43.9,46.8,0.029,6.9,11.8,0.049,12.7,9.4,-0.033,49382,48537,-0.017111498
1400000US42017100304,,-0.152246375,-0.176508125,-0.09662273,-0.291442115,-0.300260784,-0.162659675,0.13919574,0.123752659,0.066036945,2319,2359,0.0172,1494.201031,1519.974227,1.724881423,50.6,34.9,-0.157,8.7,12.2,0.035,10.5,10.6,0.001,41429,38220,-0.077457819
1400000US42017100306,,-0.279978998,-0.308661174,-0.256009187,-0.410240409,-0.41332049,-0.260337915,0.130261411,0.104659316,0.004328728,3573,3317,-0.0716,5886.326194,5464.579901,-7.164847463,34.6,42.2,0.076,7.7,5.5,-0.022,8,13.6,0.056,47003,43821,-0.067697807
1400000US42017100307,,-0.081005383,-0.119603311,-0.062581663,-0.309130218,-0.322689635,-0.154282805,0.228124835,0.203086324,0.091701142,5048,5013,-0.0069,5665.544332,5626.262626,-0.6933439,28,27.6,-0.004,7.1,15.8,0.087,10.4,13.3,0.029,50547,47382,-0.062614992
1400000US42017100401,,-0.107963188,-0.100000781,-0.041109809,-0.283945876,-0.30329736,-0.086872413,0.175982688,0.203296579,0.045762604,6598,6371,-0.0344,5265.762171,5084.596967,-3.440436505,19,22.2,0.032,9,8.7,-0.003,12.7,17.7,0.05,53741,54631,0.016560913
1400000US42017100402,,-0.104110923,-0.137195479,-0.085615209,-0.322373594,-0.313550192,-0.156760228,0.218262671,0.176354713,0.071145019,6466,7371,0.14,4905.918058,5592.564492,13.99628828,11.6,13.5,0.019,4.5,9.7,0.052,18.1,11.2,-0.069,56899,63297,0.112444858
1400000US42017100403,,-0.383241242,-0.385821678,-0.338163493,-0.523236711,-0.522942905,-0.408523636,0.139995469,0.137121227,0.070360143,2216,2406,0.0857,1392.834695,1512.256442,8.574007198,37.6,52.2,0.146,14.4,9.4,-0.05,12.1,12,-0.001,41369,44206,0.068577921
1400000US42017100404,,-0.069281055,-0.077591017,-0.055424859,-0.243647577,-0.27836351,-0.098712551,0.174366522,0.200772493,0.043287692,6159,5812,-0.0563,5464.951198,5157.054126,-5.634031501,7.5,13,0.055,5.4,5.7,0.003,15.1,14.6,-0.005,60213,64625,0.073273213
1400000US42017100406,,-0.074977554,-0.065894833,-0.016946101,-0.192279698,-0.200192255,0.009112323,0.117302144,0.134297422,-0.026058424,3856,3703,-0.0397,3567.06753,3425.531915,-3.967842319,5.2,13.1,0.079,4.7,8.6,0.039,19.6,26.7,0.071,57768,65648,0.1364077
1400000US42017100407,,-0.003478261,-0.01242236,0.061041293,-0.247910864,-0.238636364,-0.016853933,0.244432603,0.226214004,0.077895226,1359,1169,-0.1398,5479.83871,4713.709677,-13.9808683,11.6,9,-0.026,15.8,4.3,-0.115,22.1,16.2,-0.059,70972,61438,-0.134334667
1400000US42017100408,,-0.018170091,-0.022351663,0.023054561,-0.23542048,-0.26622191,-0.063875905,0.217250389,0.243870247,0.086930466,7215,6675,-0.0748,6068.124474,5613.961312,-7.48440748,7,11.3,0.043,8,6.8,-0.012,8.7,11,0.023,63789,73371,0.150213987
1400000US42017100500,,-0.12266626,-0.112932584,-0.051818225,-0.348881869,-0.343051298,-0.108855763,0.226215609,0.230118714,0.057037538,3032,2777,-0.0841,5375.886525,4923.758865,-8.410290245,12.1,8.6,-0.035,8.6,11.9,0.033,15.2,15.6,0.004,57258,48385,-0.154965245
1400000US42017100600,,-0.257747164,-0.256645705,-0.194858745,-0.427543785,-0.454605268,-0.229098225,0.169796621,0.197959563,0.03423948,3564,3678,0.032,10513.27434,10849.55752,3.198653142,15.5,30.3,0.148,5.3,5.6,0.003,17,14.6,-0.024,46534,42991,-0.076137878
1400000US42017100700,,-0.355838157,-0.35133791,-0.300885717,-0.560085092,-0.54801591,-0.367057698,0.204246935,0.196678,0.066171981,3235,3179,-0.0173,4486.823856,4409.153953,-1.731066462,39.5,45,0.055,4.9,6.6,0.017,5.7,8.7,0.03,42422,38101,-0.101857527
1400000US42017100803,,-0.014991896,-0.010283834,0.056262834,-0.164337145,-0.167979003,0.102852204,0.149345249,0.157695169,-0.04658937,4218,5002,0.1859,3503.322259,4154.48505,18.58700807,4.9,26.5,0.216,3.6,7.3,0.037,25.4,25.4,0,69375,68983,-0.00565045
1400000US42017100804,,-0.026812862,0.012618301,0.068640812,-0.102304852,-0.114152021,0.12858735,0.07549199,0.126770322,-0.059946538,4001,3888,-0.0282,4037.336024,3923.309788,-2.824293924,9.7,9.3,-0.004,7.2,8.1,0.009,19.8,28.6,0.088,79435,89167,0.122515264
1400000US42017100805,,0.00434056,0.00017498,0.060329839,-0.13946226,-0.164325239,0.091434093,0.14380282,0.164500219,-0.031104254,5518,5655,0.0248,3590.110605,3679.245283,2.482783619,5.9,7.5,0.016,4,5.4,0.014,16.4,18.1,0.017,71400,82102,0.149887955
1400000US42017100807,,-0.032904018,0.013711193,0.06678647,-0.031454421,-0.068523729,0.111373641,-0.001449597,0.082234922,-0.044587171,6799,4329,-0.3633,2022.909848,1288.009521,-36.32887188,22,16.3,-0.057,3.3,6.7,0.034,26,33.8,0.078,69362,71577,0.031933912
1400000US42017100808,,-0.111697982,-0.059750397,-0.018291823,-0.081421236,-0.107384561,0.0297989,-0.030276746,0.047634164,-0.048090723,4864,4987,0.0253,1373.23546,1407.961604,2.528782937,7.4,9.5,0.021,5.5,4.4,-0.011,43.2,50,0.068,97922,94018,-0.039868467
1400000US42017100809,,-0.096853502,0.02433524,0.028626859,0.004245172,-0.045525153,0.133522722,-0.101098674,0.069860393,-0.104895863,5505,5600,0.0173,1823.451474,1854.918847,1.725703889,4.6,13.8,0.092,5.1,7.4,0.023,56.6,66.3,0.097,117993,136250,0.154729518
1400000US42017100811,,-0.198365701,-0.178102609,-0.147861877,-0.29052916,-0.279034267,-0.101169736,0.092163459,0.100931658,-0.046692141,4134,4642,0.1229,5670.781893,6367.626886,12.28834059,35.7,33.8,-0.019,3.3,6.5,0.032,34.8,32.5,-0.023,53980,51292,-0.049796221
1400000US42017100900,,0.022284123,0.053138961,0.085256712,-0.027020265,-0.035457348,0.163385323,0.049304388,0.088596309,-0.078128611,7393,8014,0.084,2109.272468,2286.447932,8.399837702,8.3,11.6,0.033,4.9,8.1,0.032,30,34.8,0.048,89981,82470,-0.083473178
1400000US42017101100,,-0.021198157,0.004708098,0.069418386,-0.185303514,-0.179824561,0.004385965,0.164105357,0.184532659,0.065032421,2347,2785,0.1866,5614.832536,6662.679426,18.66212186,9.6,31.3,0.217,5.3,12.4,0.071,24.2,20.2,-0.04,49181,42128,-0.14340904
1400000US42017101401,,0.129910726,0.149355038,0.18156684,0.026542172,0.022312886,0.172161037,0.103368554,0.127042152,0.009405803,4605,4309,-0.0643,1995.233969,1866.984402,-6.427795887,15.2,6.2,-0.09,9.4,8.1,-0.013,21.8,29,0.072,77386,90893,0.174540615
1400000US42017101403,,0.075560803,0.095985512,0.14061557,0.008652658,-0.048788165,0.145471758,0.066908145,0.144773677,-0.004856188,6140,5557,-0.095,3394.140409,3071.862908,-9.495113995,2.5,5.1,0.026,6.8,8,0.012,31.4,36.5,0.051,86462,87833,0.015856677
1400000US42017101404,,0.107996208,0.138622506,0.176298793,0.104131581,0.048728445,0.257532823,0.003864627,0.089894061,-0.08123403,2444,2292,-0.0622,2004.922067,1880.229696,-6.219312613,8.4,9.3,0.009,3.1,6.6,0.035,29.9,31.8,0.019,74671,77841,0.042452893
1400000US42017101405,,0.106372264,0.131652161,0.165374742,-0.009468977,-0.038573455,0.156365648,0.115841241,0.170225616,0.009009094,5881,6865,0.1673,4356.296296,5085.185185,16.73184833,11.8,9.1,-0.027,7.4,9.1,0.017,19.8,22.1,0.023,54128,61992,0.14528525
1400000US42017101503,,0.147609438,0.197925644,0.218600812,0.100461797,0.058943066,0.238595638,0.047147641,0.138982578,-0.019994826,3940,3799,-0.0358,1970.985493,1900.450225,-3.578680221,7.9,10.7,0.028,6.8,6.7,-0.001,35.5,32.9,-0.026,60063,67574,0.125052029
1400000US42017101504,,0.142565584,0.193166966,0.197814528,0.152212346,0.128573872,0.264251798,-0.009646762,0.064593094,-0.06643727,2857,2869,0.0042,2865.59679,2877.632899,0.420021025,2.7,6.3,0.036,3.9,1.4,-0.025,35.7,33.7,-0.02,59744,63125,0.056591457
1400000US42017101505,,0.161629744,0.21188059,0.225324242,0.146455801,0.089040493,0.240696202,0.015173943,0.122840097,-0.01537196,3418,3233,-0.0541,1862.6703,1761.852861,-5.412521958,5.7,5.8,0.001,5.5,3.9,-0.016,48.3,47.8,-0.005,96750,93981,-0.028620155
1400000US42017101506,,0.158281889,0.20125464,0.229953549,0.084601684,0.063750819,0.222703763,0.073680205,0.137503821,0.007249786,5120,5265,0.0283,2863.534676,2944.630872,2.832031219,3.8,0.5,-0.033,6.6,2.7,-0.039,29.6,28.1,-0.015,59113,69972,0.183699017
1400000US42017101603,,0.028187336,0.041387147,0.10184558,-0.091347344,-0.08987624,0.078981965,0.11953468,0.131263387,0.022863615,2817,3338,0.1849,3597.701149,4263.090677,18.4948527,11.5,12.8,0.013,10.1,7.9,-0.022,15,11.2,-0.038,52545,59888,0.139746884
1400000US42017101605,,-0.193895288,-0.182780984,-0.15030883,-0.311018852,-0.277026505,-0.158418732,0.117123564,0.094245521,0.008109902,4526,4223,-0.0669,5499.392467,5131.227217,-6.694653131,53.9,44.2,-0.097,10.6,16.5,0.059,9.6,9.8,0.002,28810,32788,0.138077057
1400000US42017101607,,-0.04682858,-0.006318128,0.030574058,-0.03516648,-0.082205116,0.093367423,-0.0116621,0.075886988,-0.062793365,3056,3036,-0.0065,2972.762646,2953.307393,-0.654450265,1.6,6.6,0.05,3.4,7.3,0.039,22.4,28.4,0.06,49583,53625,0.081519876
1400000US42017101609,,0.116864547,0.17534356,0.228548566,0.030320279,-0.022905351,0.21332628,0.086544268,0.198248911,0.015222286,4327,4425,0.0226,2542.303173,2599.882491,2.264848607,11.3,3.7,-0.076,8.7,5.8,-0.029,26.2,28.9,0.027,68594,83958,0.223984605
1400000US42017101610,,0.086203188,0.171080007,0.187786407,0.094453639,0.046635829,0.231635843,-0.008250451,0.124444178,-0.043849436,5138,4818,-0.0623,2809.185347,2634.226353,-6.228104322,6.1,6.8,0.007,6.1,10.7,0.046,26.9,35.4,0.085,79805,89167,0.117310945
1400000US42017101611,,0.087053807,0.151369901,0.168649487,0.047113741,-0.003166653,0.182695118,0.039940066,0.154536554,-0.014045631,6702,6830,0.0191,3445.758355,3511.568123,1.90987763,4.6,7.5,0.029,2.4,7.1,0.047,27.7,35,0.073,69631,86471,0.241846304
1400000US42017101802,,0.060016515,0.170073847,0.202227061,0.148995784,0.115855902,0.265457106,-0.088979269,0.054217945,-0.063230045,7051,6615,-0.0618,1395.961196,1309.641655,-6.18352009,19.3,19,-0.003,6.1,2.4,-0.037,56.3,59.3,0.03,122155,131007,0.07246531
1400000US42017101803,,0.024778525,0.121505079,0.151365568,0.088166782,0.034351118,0.201546703,-0.063388257,0.087153961,-0.050181135,7608,8258,0.0854,1373.533129,1490.882831,8.543638266,9.3,13.9,0.046,6.1,4.4,-0.017,47,46.3,-0.007,90170,75677,-0.160729733
1400000US42017101805,,0.014613779,0.077654517,0.118210863,0.059400231,0.06557377,0.194117647,-0.044786452,0.012080747,-0.075906784,2198,2188,-0.0045,2154.901961,2145.098039,-0.454959074,5.2,2.2,-0.03,0,6.3,0.063,49.5,49.7,0.002,109670,122500,0.116987326
1400000US42017101807,,0.056624959,0.133155803,0.140821905,0.095030523,0.063233482,0.222678942,-0.038405564,0.069922321,-0.081857037,3858,3960,0.0264,3516.864175,3609.845032,2.643856924,14.8,29.4,0.146,9.3,12.1,0.028,35.8,35.2,-0.006,72361,74531,0.02998853
1400000US42017101808,,-0.063561989,-0.022988506,-0.005102041,-0.078506098,-0.094720497,0.068111455,0.014944109,0.071731991,-0.073213496,1756,2631,0.4983,1777.327935,2662.955466,49.82915722,15.8,18,0.022,8.6,5,-0.036,33.4,47.2,0.138,60822,73778,0.213015027
1400000US42017101900,,-0.049872123,0.049074473,0.052358286,-0.00553761,-0.032348805,0.114553991,-0.044334513,0.081423278,-0.062195705,4000,4054,0.0135,2472.187886,2505.562423,1.350000022,3.1,8.5,0.054,6.1,8.4,0.023,38.1,41.1,0.03,91019,84706,-0.069359145
1400000US42017102002,,-0.01648664,0.077720207,0.095842956,0.067949489,0.07804878,0.155772755,-0.084436129,-0.000328573,-0.059929799,2664,2645,-0.0071,337.2578807,334.852513,-0.713213193,2.3,6,0.037,7,2.6,-0.044,44.7,45.8,0.011,84667,115799,0.36769934
1400000US42017102003,,0.091832588,0.182707993,0.21592775,0.130453752,0.110128262,0.233661594,-0.038621164,0.072579731,-0.017733844,3945,3902,-0.0109,816.7701863,807.8674948,-1.089987324,7.7,10.1,0.024,5.1,3.8,-0.013,45.3,43.7,-0.016,96250,94128,-0.022046753
1400000US42017102004,,-0.057976366,0.028432473,0.056886228,0.012581169,-0.014049587,0.113050707,-0.070557535,0.04248206,-0.056164479,4438,4583,0.0327,2188.362919,2259.861933,3.267237503,9.7,8.1,-0.016,4.8,5.4,0.006,45.5,49.2,0.037,90988,88861,-0.023376709
1400000US42017102102,,0.284642958,0.348455986,0.390201645,0.275436488,0.26472096,0.391895075,0.00920647,0.083735026,-0.00169343,2969,3351,0.1287,277.9702275,313.734669,12.86628493,0.7,1.4,0.007,3.3,7.2,0.039,34.9,29.6,-0.053,94706,83390,-0.119485566
1400000US42017102104,,0.142761841,0.204095334,0.227226549,0.162072767,0.163799551,0.27994012,-0.019310926,0.040295783,-0.052713571,5259,5529,0.0513,626.6682555,658.8417541,5.134055909,11.8,11.7,-0.001,5.4,9.6,0.042,27,35.1,0.081,65708,79891,0.215848907
1400000US42017102300,,0.196362515,0.25233064,0.285892634,0.177994616,0.176951926,0.30703259,0.018367899,0.075378714,-0.021139956,5626,5736,0.0196,435.7524591,444.2723259,1.955207968,4.8,5.7,0.009,6,7.8,0.018,27.1,32.7,0.056,79142,77178,-0.024816153
1400000US42017102401,,0.096517525,0.138992252,0.187385542,0.074881227,0.066203312,0.216295266,0.021636298,0.07278894,-0.028909724,3766,3765,-0.0003,3051.863857,3051.053485,-0.026553347,0.5,4.7,0.042,5,4.4,-0.006,28.1,27.6,-0.005,56179,63963,0.138557112
1400000US42017102402,,0.092373906,0.152389613,0.18107334,0.060256418,0.069048475,0.244524785,0.032117488,0.083341138,-0.063451445,4838,4733,-0.0217,3718.67794,3637.970792,-2.170318304,6.2,2.9,-0.033,6.6,8.1,0.015,30.2,34.3,0.041,74583,65182,-0.126047491
1400000US42017102500,,0.060960647,0.122123724,0.14029047,-0.002241528,0.033601101,0.142732616,0.063202175,0.088522623,-0.002442146,4405,4233,-0.039,3752.129472,3605.621806,-3.9046538,8.9,6.7,-0.022,6.6,3.5,-0.031,23.9,23.8,-0.001,55487,69612,0.254564132
1400000US42017102600,,0.097087379,0.105571848,0.140316206,0.098395722,0.099671413,0.225663717,-0.001308343,0.005900435,-0.085347511,2287,2213,-0.0324,4282.771536,4144.194757,-3.235679929,9,15.3,0.063,3.4,6.1,0.027,30,23.4,-0.066,48333,50063,0.03579335
1400000US42017102700,,0.221174653,0.258513427,0.272873627,0.159524394,0.163278738,0.285489295,0.061650259,0.095234689,-0.012615668,5020,5277,0.0512,308.4674942,324.2595551,5.119521894,5.8,8.1,0.023,6.9,7.2,0.003,22.5,27.9,0.054,62516,61923,-0.009485572
1400000US42017102801,,0.238988351,0.267109779,0.292416824,0.156481284,0.139454188,0.271078367,0.082507067,0.127655591,0.021338457,3351,3447,0.0286,309.9907493,318.8714154,2.864816489,4.7,2.6,-0.021,5.1,8.3,0.032,37.3,31.1,-0.062,91193,77917,-0.145581349
1400000US42017103101,,0.103361815,0.161234399,0.219486791,0.033981286,0.037573627,0.211991471,0.069380529,0.123660772,0.00749532,2459,2422,-0.015,5758.782201,5672.131148,-1.504676683,6.7,6.4,-0.003,6.1,8,0.019,17.8,19.9,0.021,52917,51516,-0.026475424
1400000US42017103102,,0.044578346,0.093633687,0.120866396,-0.065942722,-0.066728449,0.11050106,0.110521068,0.160362136,0.010365336,2009,1989,-0.01,3315.181518,3282.178218,-0.995520149,12.6,17.6,0.05,4.4,6.5,0.021,21.3,19.8,-0.015,48350,53448,0.105439504
1400000US42017103103,,0.060589068,0.087499417,0.117143267,-0.028075889,-0.024391204,0.08512989,0.088664957,0.111890621,0.032013377,4587,4506,-0.0177,4577.844311,4497.005988,-1.765860032,13.7,9.8,-0.039,7.5,8.5,0.01,19.3,23.4,0.041,51151,51631,0.009383981
1400000US42017103300,,0.248712288,0.248502994,0.295352324,0.153846154,0.15942029,0.296385542,0.094866134,0.089082704,-0.001033218,2316,2043,-0.1179,117.7307849,103.8531924,-11.78756475,7.7,2,-0.057,7.2,2.8,-0.044,27.9,31.6,0.037,80509,88967,0.105056578
1400000US42017103400,,0.201391189,0.228628897,0.250590219,0.130018416,0.108711839,0.236526946,0.071372773,0.119917058,0.014063273,5027,5037,0.002,164.2703091,164.5970852,0.198925845,2.6,7.5,0.049,3.7,4.6,0.009,33.4,32.3,-0.011,72639,61652,-0.151254836
1400000US42017103700,,0.261175289,0.258444217,0.303816794,0.154825027,0.140531742,0.262188516,0.106350262,0.117912475,0.041628278,3459,3428,-0.009,156.8992107,155.49306,-0.89621273,4.7,2,-0.027,7.2,8.9,0.017,29.8,30.5,0.007,70128,73109,0.042507985
1400000US42017103800,,0.075129534,0.044795784,0.115231788,-0.060371517,0.014308426,0.090332805,0.135501051,0.030487358,0.024898983,1397,1214,-0.131,212.2132766,184.4144007,-13.09949893,2.9,5.3,0.024,6.8,11.8,0.05,22.7,27.1,0.044,59632,60750,0.018748323
1400000US42017103900,,0.111731844,0.139591837,0.15755102,0.074646075,0.076048951,0.156331878,0.037085769,0.063542886,0.001219142,4054,3984,-0.0173,134.8053071,132.4776377,-1.726689735,3.9,3.2,-0.007,7.1,9.7,0.026,30.9,39.7,0.088,69554,65907,-0.05243408
1400000US42017104000,,0.195187166,0.271571743,0.308012742,0.232352941,0.23193096,0.343275488,-0.037165775,0.039640783,-0.035262746,6279,6938,0.105,206.1324316,227.7666524,10.4953018,2.2,7,0.048,6.9,4.9,-0.02,35.2,40.1,0.049,85709,83056,-0.030953575
1400000US42017104100,,0.014925373,0.093023256,0.138244198,0.092419522,0.099576271,0.277777778,-0.077494149,-0.006553015,-0.13953358,2268,2120,-0.0653,3890.222985,3636.363636,-6.525573212,15.7,16.4,0.007,8.9,7.3,-0.016,22.7,32.1,0.094,52750,54688,0.036739336
1400000US42017104201,,0.055304808,0.138138583,0.196081418,0.140050744,0.146927515,0.206428448,-0.084745936,-0.008788932,-0.01034703,2984,2993,0.003,226.249147,226.9315339,0.301608607,6.9,14.4,0.075,8.2,1.7,-0.065,45.5,51,0.055,87167,103152,0.18338362
1400000US42017104203,,0.027894806,0.138480098,0.200636875,0.161840512,0.158434578,0.245602523,-0.133945706,-0.01995448,-0.044965648,4935,5353,0.0847,616.7979003,669.0413698,8.470111438,12.3,4.9,-0.074,3.4,7,0.036,55,56.5,0.015,116346,94776,-0.185395286
1400000US42017104204,,-0.004238279,0.085517525,0.148574547,0.05300092,0.057596876,0.203966553,-0.057239199,0.027920649,-0.055392006,4346,4598,0.058,727.6075674,769.7974217,5.798435337,10,6.6,-0.034,5.4,3.6,-0.018,39.4,50.7,0.113,88423,91953,0.03992174
1400000US42017104301,,-0.131058924,-0.048130618,-0.024275976,-0.002053724,-0.007847604,0.046365218,-0.1290052,-0.040283014,-0.070641194,2629,2598,-0.0118,244.2854488,241.4049433,-1.17915558,2.4,8.2,0.058,3.1,4.1,0.01,72.2,56.6,-0.156,125268,111094,-0.113149408
1400000US42017104303,,-0.170374514,-0.082775635,-0.059307392,-0.04816389,-0.055881801,0.02034737,-0.122210624,-0.026893834,-0.079654762,4643,4730,0.0187,493.3064173,502.5499363,1.873788517,9.1,8.4,-0.007,2.7,1.5,-0.012,57.3,65.2,0.079,98556,123452,0.252607655
1400000US42017104304,,-0.069362265,0.028403596,0.047790809,0.066332943,0.045166484,0.135097953,-0.135695208,-0.016762888,-0.087307144,1252,1336,0.0671,195.8698373,209.0112641,6.709265184,2.6,2.5,-0.001,0,3.2,0.032,65.1,63.5,-0.016,164091,175320,0.068431541
1400000US42017104400,,-0.35814521,-0.315,-0.301686446,-0.269617706,-0.29218107,-0.230452675,-0.088527504,-0.02281893,-0.071233771,2509,2519,0.004,1975.590551,1983.464567,0.398565178,13.8,7.9,-0.059,6.4,4.3,-0.021,56.2,66.8,0.106,84167,74238,-0.11796785
1400000US42017104502,,0.045345622,0.119400574,0.152564305,0.113913161,0.0973497,0.1833833,-0.068567539,0.022050874,-0.030818995,6193,7593,0.2261,327.1526677,401.1093502,22.60616825,9.4,6,-0.034,3.4,7.2,0.038,38.2,47.4,0.092,74640,100979,0.352880493
1400000US42017104503,,-0.022186624,0.111398252,0.146398034,0.104489709,0.093549188,0.185220724,-0.126676333,0.017849064,-0.03882269,4593,4337,-0.0557,861.7260788,813.69606,-5.573699112,6.1,12.8,0.067,4.3,2.6,-0.017,64.2,64,-0.002,120475,127708,0.060037352
1400000US42017104505,,0.040040738,0.199877415,0.215305095,0.208559317,0.208987056,0.283422933,-0.168518579,-0.009109641,-0.068117838,6279,6098,-0.0288,2003.509892,1945.756222,-2.882624649,10.2,13,0.028,0.8,4.5,0.037,61.9,68.9,0.07,135917,155195,0.141836562
1400000US42017104506,,0.02991495,0.166713674,0.197557582,0.17698601,0.166689052,0.243046314,-0.14707106,2.46E-05,-0.045488732,2439,2276,-0.0668,444.5051941,414.7986149,-6.683066833,7.4,5.8,-0.016,10,5.2,-0.048,66.4,65.5,-0.009,132857,140313,0.05612049
1400000US42017104601,,-0.024906377,0.094293565,0.1221359,0.071130475,0.042685261,0.149980328,-0.096036852,0.051608304,-0.027844428,4565,4449,-0.0254,892.1242916,869.4547586,-2.541073392,3.5,4.8,0.013,6.7,5,-0.017,52.5,57.5,0.05,104926,121875,0.16153289
1400000US42017104603,,-0.058593347,0.061583561,0.087026494,0.098942225,0.070263332,0.161617335,-0.157535572,-0.008679771,-0.074590841,7595,7633,0.005,1314.923823,1321.50277,0.500329136,14.8,12.4,-0.024,5.3,6.9,0.016,37.4,41,0.036,99561,99519,-0.000421852
1400000US42017104604,,-0.107515217,0.013140433,0.065262124,0.05961494,0.027506195,0.112319745,-0.167130157,-0.014365762,-0.047057621,5489,5524,0.0064,1277.402839,1285.548057,0.637638946,6.9,3.5,-0.034,6.5,2.8,-0.037,55.1,59.6,0.045,91549,92008,0.005013709
1400000US42017104701,,-0.252766773,-0.159865674,-0.135463448,-0.143528574,-0.141541226,-0.088585097,-0.109238199,-0.018324448,-0.046878351,3372,3312,-0.0178,3797.297297,3729.72973,-1.779359416,11,9.4,-0.016,2.8,6.1,0.033,44.2,40.9,-0.033,47782,48800,0.021305094
1400000US42017104702,,-0.324464029,-0.225305521,-0.210425957,-0.217294571,-0.198014002,-0.14508135,-0.107169458,-0.027291519,-0.065344607,2661,2696,0.0132,4864.716636,4928.702011,1.315295007,5.9,8.4,0.025,9.7,3.7,-0.06,55.6,43.8,-0.118,71953,81378,0.130988284
1400000US42017104703,,-0.31061092,-0.222715624,-0.215119435,-0.206779933,-0.196597321,-0.139645071,-0.103830987,-0.026118303,-0.075474364,2376,2336,-0.0168,2788.732394,2741.784038,-1.683501655,6.2,8,0.018,4.7,2.3,-0.024,59.8,54.9,-0.049,91154,91612,0.005024464
1400000US42017104800,,-0.029739777,0.041853513,0.076461769,-0.022070015,-0.034003091,0.069659443,-0.007669762,0.075856604,0.006802326,3139,3026,-0.036,2600.6628,2507.042254,-3.59987254,5.4,7.9,0.025,8.4,14.4,0.06,45.9,41,-0.049,77260,71791,-0.070786953
1400000US42017104901,,0.085970572,0.187918739,0.215320575,0.156177946,0.136259265,0.266694439,-0.070207374,0.051659474,-0.051373864,7275,7552,0.0381,1725.160066,1790.846573,3.807560139,4.4,7.3,0.029,3.3,2.5,-0.008,58.4,56.6,-0.018,130024,135789,0.044337968
1400000US42017104902,,0.080203343,0.162717536,0.196788233,0.116615017,0.065681852,0.238441592,-0.036411674,0.097035684,-0.041653359,6777,7064,0.0423,1003.256847,1045.743893,4.234912139,5.1,8,0.029,3.6,6.2,0.026,43.7,46.2,0.025,96793,84063,-0.131517775
1400000US42017105003,,0.05356556,0.127539128,0.15616622,0.141565217,0.103740296,0.252653928,-0.087999657,0.023798832,-0.096487708,5107,4886,-0.0433,1065.512205,1019.403296,-4.327393791,3.2,9.6,0.064,7.2,3.2,-0.04,41.9,49.5,0.076,115086,111875,-0.027900874
1400000US42017105004,,0.138333736,0.222387582,0.242153742,0.197001975,0.146131096,0.303968795,-0.058668239,0.076256486,-0.061815053,5671,5427,-0.043,1676.32279,1604.197458,-4.302592104,5.8,8.2,0.024,3.3,6.6,0.033,46.6,42.2,-0.044,104342,117778,0.128768856
1400000US42017105006,,0.134268003,0.205261377,0.206877464,0.152925896,0.103811185,0.24855295,-0.018657893,0.101450192,-0.041675486,5708,5838,0.0228,1582.039911,1618.070953,2.277505248,5.7,8.9,0.032,4.5,4.8,0.003,52.9,51.6,-0.013,121339,131556,0.084202111
1400000US42017105008,,0.211201435,0.278214957,0.321985835,0.253425594,0.196557747,0.338522895,-0.042224159,0.08165721,-0.01653706,3527,3705,0.0505,562.0717131,590.438247,5.046781974,10.3,10.4,0.001,4.5,8.9,0.044,47.8,45.6,-0.022,107328,103750,-0.03333706
1400000US42017105009,,-0.001995012,0.105156724,0.104568528,0.033844527,0.007008086,0.17862925,-0.035839539,0.098148638,-0.074060722,3344,3369,0.0075,3340.659341,3365.634366,0.747607656,4.9,5.6,0.007,3.7,5.8,0.021,45.7,45.3,-0.004,63904,62292,-0.025225338
1400000US42017105010,,-0.055804481,0.004960728,0.026512013,0.022039758,-0.044513001,0.114754098,-0.077844239,0.049473729,-0.088242085,4023,3990,-0.0082,3344.139651,3316.708229,-0.820283387,5,6.3,0.013,5.3,8.2,0.029,45.9,58.3,0.124,101250,98884,-0.023367901
1400000US42017105011,,0.023201856,0.08787594,0.101271785,0.11082996,0.057731959,0.200414293,-0.087628104,0.030143981,-0.099142508,3460,3532,0.0208,2440.056417,2490.832158,2.080924877,5.7,11.9,0.062,7.6,4.9,-0.027,59,59.2,0.002,92072,87350,-0.05128595
1400000US42017105012,,0.105631949,0.189705876,0.209815369,0.153346332,0.11284996,0.287542359,-0.047714383,0.076855916,-0.07772699,2843,2962,0.0419,2359.3361,2458.091286,4.185719279,4,2.5,-0.015,6.4,7.7,0.013,26.1,39.4,0.133,105313,115857,0.100120593
1400000US42017105013,,0.138688079,0.23427708,0.253040733,0.217993078,0.152571539,0.318887446,-0.079304999,0.081705541,-0.065846713,6139,5937,-0.0329,2196.422182,2124.150268,-3.290438177,6.8,9.9,0.031,11,7.6,-0.034,51.8,49.6,-0.022,125625,127450,0.014527363
